line_id,order_id,product_id,quantity,unit_price,line_total
L-001567,SO-00445,SKU-10091,20,91.67,1833.4
L-001568,SO-00445,SKU-10049,2,462.72,925.44
L-001569,SO-00445,SKU-10093,1,69.93,69.93
L-001570,SO-00445,SKU-10086,2,88.79,177.58
L-001571,SO-00446,SKU-10052,20,197.27,3945.4
L-001572,SO-00446,SKU-10096,4,39.82,159.28
L-001573,SO-00446,SKU-10029,8,316.46,2531.68
L-001574,SO-00446,SKU-10098,20,54.19,1083.8
L-001575,SO-00447,SKU-10000,10,239.6,2396.0
L-001576,SO-00447,SKU-10052,2,192.98,385.96
L-001577,SO-00447,SKU-10049,10,502.96,5029.6
L-001578,SO-00447,SKU-10083,10,332.45,3324.5
L-001579,SO-00447,SKU-10075,8,342.06,2736.48
L-001580,SO-00448,SKU-10015,4,180.93,723.72
L-001581,SO-00448,SKU-10016,5,256.46,1282.3
L-001582,SO-00448,SKU-10032,2,252.0,504.0
L-001583,SO-00449,SKU-10010,10,95.7,957.0
L-001584,SO-00449,SKU-10070,1,112.75,112.75
L-001585,SO-00449,SKU-10073,20,263.18,5263.6
L-001586,SO-00449,SKU-10081,12,265.89,3190.68
L-001587,SO-00449,SKU-10037,20,409.02,8180.4
L-001588,SO-00450,SKU-10002,3,104.45,313.35
L-001589,SO-00450,SKU-10081,4,265.89,1063.56
L-001590,SO-00451,SKU-10050,5,56.15,280.75
L-001591,SO-00451,SKU-10068,1,226.69,226.69
L-001592,SO-00452,SKU-10033,8,477.92,3823.36
L-001593,SO-00452,SKU-10049,12,477.81,5733.72
L-001594,SO-00452,SKU-10089,8,53.28,426.24
L-001595,SO-00452,SKU-10075,2,371.8,743.6
L-001596,SO-00452,SKU-10064,2,73.94,147.88
L-001597,SO-00453,SKU-10031,10,57.0,570.0
L-001598,SO-00453,SKU-10060,4,360.71,1442.84
L-001599,SO-00453,SKU-10048,10,278.0,2780.0
L-001600,SO-00453,SKU-10015,20,180.93,3618.6
L-001601,SO-00454,SKU-10081,12,265.89,3190.68
L-001602,SO-00455,SKU-10046,20,220.42,4408.4
L-001603,SO-00455,SKU-10019,12,109.79,1317.48
L-001604,SO-00456,SKU-10068,2,204.02,408.04
L-001605,SO-00456,SKU-10014,12,198.57,2382.84
L-001606,SO-00456,SKU-10031,12,55.2,662.4
L-001607,SO-00456,SKU-10065,5,264.22,1321.1
L-001608,SO-00456,SKU-10002,20,99.23,1984.6
L-001609,SO-00456,SKU-10085,1,516.97,516.97
L-001610,SO-00457,SKU-10055,1,250.63,250.63
L-001611,SO-00458,SKU-10054,2,76.38,152.76
L-001612,SO-00458,SKU-10030,10,530.12,5301.2
L-001613,SO-00458,SKU-10023,20,479.88,9597.6
L-001614,SO-00458,SKU-10057,12,191.15,2293.8
L-001615,SO-00458,SKU-10056,2,294.12,588.24
L-001616,SO-00459,SKU-10041,1,59.01,59.01
L-001617,SO-00459,SKU-10013,3,162.6,487.8
L-001618,SO-00459,SKU-10097,5,88.42,442.1
L-001619,SO-00459,SKU-10012,1,96.57,96.57
L-001620,SO-00460,SKU-10016,1,278.76,278.76
L-001621,SO-00461,SKU-10093,2,62.94,125.88
L-001622,SO-00461,SKU-10036,2,385.26,770.52
L-001623,SO-00461,SKU-10096,3,43.28,129.84
L-001624,SO-00462,SKU-10016,4,278.76,1115.04
L-001625,SO-00462,SKU-10038,1,491.85,491.85
L-001626,SO-00463,SKU-10015,4,180.93,723.72
L-001627,SO-00464,SKU-10043,4,566.53,2266.12
L-001628,SO-00464,SKU-10037,2,409.02,818.04
L-001629,SO-00464,SKU-10063,2,91.52,183.04
L-001630,SO-00464,SKU-10011,2,68.31,136.62
L-001631,SO-00464,SKU-10008,5,255.04,1275.2
L-001632,SO-00464,SKU-10039,2,203.6,407.2
L-001633,SO-00465,SKU-10001,5,91.29,456.45
L-001634,SO-00465,SKU-10002,5,104.45,522.25
L-001635,SO-00465,SKU-10076,1,620.62,620.62
L-001636,SO-00466,SKU-10019,4,104.3,417.2
L-001637,SO-00466,SKU-10088,3,63.31,189.93
L-001638,SO-00467,SKU-10015,5,180.93,904.65
L-001639,SO-00468,SKU-10098,5,51.48,257.4
L-001640,SO-00468,SKU-10046,10,220.42,2204.2
L-001641,SO-00468,SKU-10062,20,163.61,3272.2
L-001642,SO-00468,SKU-10070,1,112.75,112.75
L-001643,SO-00468,SKU-10036,4,364.99,1459.96
L-001644,SO-00468,SKU-10006,1,234.17,234.17
L-001645,SO-00469,SKU-10060,4,392.08,1568.32
L-001646,SO-00469,SKU-10020,4,101.99,407.96
L-001647,SO-00470,SKU-10034,1,563.77,563.77
L-001648,SO-00470,SKU-10071,2,93.59,187.18
L-001649,SO-00471,SKU-10084,8,456.36,3650.88
L-001650,SO-00471,SKU-10007,20,155.04,3100.8
L-001651,SO-00471,SKU-10094,8,115.11,920.88
L-001652,SO-00471,SKU-10028,10,424.52,4245.2
L-001653,SO-00471,SKU-10038,20,491.85,9837.0
L-001654,SO-00472,SKU-10011,1,74.25,74.25
L-001655,SO-00472,SKU-10004,5,100.7,503.5
L-001656,SO-00472,SKU-10022,8,458.78,3670.24
L-001657,SO-00472,SKU-10086,10,88.79,887.9
L-001658,SO-00472,SKU-10084,2,466.5,933.0
L-001659,SO-00473,SKU-10005,10,249.69,2496.9
L-001660,SO-00473,SKU-10032,20,252.0,5040.0
L-001661,SO-00473,SKU-10071,2,93.59,187.18
L-001662,SO-00474,SKU-10021,3,220.71,662.13
L-001663,SO-00474,SKU-10000,8,239.6,1916.8
L-001664,SO-00474,SKU-10098,8,54.19,433.52
L-001665,SO-00474,SKU-10097,1,90.38,90.38
L-001666,SO-00474,SKU-10067,4,353.94,1415.76
L-001667,SO-00475,SKU-10006,8,210.75,1686.0
L-001668,SO-00475,SKU-10047,8,111.35,890.8
L-001669,SO-00475,SKU-10035,4,478.91,1915.64
L-001670,SO-00476,SKU-10093,4,69.93,279.72
L-001671,SO-00476,SKU-10018,4,282.24,1128.96
L-001672,SO-00477,SKU-10088,20,68.82,1376.4
L-001673,SO-00478,SKU-10083,10,332.45,3324.5
L-001674,SO-00478,SKU-10062,12,147.25,1767.0
L-001675,SO-00478,SKU-10025,1,142.63,142.63
L-001676,SO-00478,SKU-10078,3,236.53,709.59
L-001677,SO-00479,SKU-10010,2,95.7,191.4
L-001678,SO-00479,SKU-10005,2,224.72,449.44
L-001679,SO-00480,SKU-10059,3,109.44,328.32
L-001680,SO-00480,SKU-10028,20,382.07,7641.4
L-001681,SO-00480,SKU-10021,1,220.71,220.71
L-001682,SO-00481,SKU-10041,8,64.14,513.12
L-001683,SO-00482,SKU-10027,20,199.07,3981.4
L-001684,SO-00482,SKU-10069,2,79.89,159.78
L-001685,SO-00482,SKU-10004,5,100.7,503.5
L-001686,SO-00482,SKU-10062,2,155.43,310.86
L-001687,SO-00482,SKU-10071,10,93.59,935.9
L-001688,SO-00482,SKU-10030,5,487.71,2438.55
L-001689,SO-00483,SKU-10060,8,392.08,3136.64
L-001690,SO-00483,SKU-10068,10,208.55,2085.5
L-001691,SO-00483,SKU-10091,2,84.34,168.68
L-001692,SO-00483,SKU-10039,1,203.6,203.6
L-001693,SO-00483,SKU-10064,1,75.58,75.58
L-001694,SO-00483,SKU-10095,5,117.24,586.2
L-001695,SO-00484,SKU-10062,8,163.61,1308.88
L-001696,SO-00484,SKU-10025,20,145.8,2916.0
L-001697,SO-00484,SKU-10081,1,265.89,265.89
L-001698,SO-00484,SKU-10055,1,225.57,225.57
L-001699,SO-00485,SKU-10050,3,56.15,168.45
L-001700,SO-00485,SKU-10075,4,353.21,1412.84
L-001701,SO-00486,SKU-10087,20,53.0,1060.0
L-001702,SO-00486,SKU-10075,3,371.8,1115.4
L-001703,SO-00486,SKU-10010,12,90.91,1090.92
L-001704,SO-00486,SKU-10058,1,202.37,202.37
L-001705,SO-00486,SKU-10062,3,155.43,466.29
L-001706,SO-00487,SKU-10059,12,109.44,1313.28
L-001707,SO-00487,SKU-10028,8,424.52,3396.16
L-001708,SO-00487,SKU-10061,10,297.48,2974.8
L-001709,SO-00487,SKU-10009,3,253.48,760.44
L-001710,SO-00488,SKU-10031,1,55.2,55.2
L-001711,SO-00488,SKU-10027,1,209.55,209.55
L-001712,SO-00488,SKU-10061,10,282.61,2826.1
L-001713,SO-00488,SKU-10077,5,290.04,1450.2
L-001714,SO-00489,SKU-10016,5,278.76,1393.8
L-001715,SO-00489,SKU-10037,2,444.59,889.18
L-001716,SO-00489,SKU-10002,5,94.01,470.05
L-001717,SO-00489,SKU-10000,12,239.6,2875.2
L-001718,SO-00490,SKU-10011,1,68.31,68.31
L-001719,SO-00490,SKU-10080,20,135.82,2716.4
L-001720,SO-00491,SKU-10060,20,372.48,7449.6
L-001721,SO-00491,SKU-10087,5,53.0,265.0
L-001722,SO-00492,SKU-10070,20,101.48,2029.6
L-001723,SO-00492,SKU-10091,1,91.67,91.67
L-001724,SO-00492,SKU-10071,3,93.59,280.77
L-001725,SO-00492,SKU-10000,2,227.62,455.24
L-001726,SO-00492,SKU-10025,4,142.63,570.52
L-001727,SO-00493,SKU-10021,5,209.67,1048.35
L-001728,SO-00493,SKU-10007,1,142.64,142.64
L-001729,SO-00493,SKU-10003,5,230.09,1150.45
L-001730,SO-00493,SKU-10090,12,30.06,360.72
L-001731,SO-00494,SKU-10002,4,94.01,376.04
L-001732,SO-00494,SKU-10065,4,237.8,951.2
L-001733,SO-00494,SKU-10075,10,371.8,3718.0
L-001734,SO-00494,SKU-10026,8,408.46,3267.68
L-001735,SO-00494,SKU-10044,4,360.26,1441.04
L-001736,SO-00494,SKU-10092,1,104.85,104.85
L-001737,SO-00495,SKU-10008,2,241.61,483.22
L-001738,SO-00495,SKU-10050,5,56.15,280.75
L-001739,SO-00495,SKU-10068,20,226.69,4533.8
L-001740,SO-00495,SKU-10001,4,101.43,405.72
L-001741,SO-00495,SKU-10087,8,53.0,424.0
L-001742,SO-00496,SKU-10029,12,343.98,4127.76
L-001743,SO-00496,SKU-10058,4,202.37,809.48
L-001744,SO-00496,SKU-10054,4,72.56,290.24
L-001745,SO-00496,SKU-10024,20,218.6,4372.0
L-001746,SO-00497,SKU-10099,3,79.15,237.45
L-001747,SO-00497,SKU-10062,12,163.61,1963.32
L-001748,SO-00498,SKU-10001,3,101.43,304.29
L-001749,SO-00498,SKU-10067,3,342.76,1028.28
L-001750,SO-00498,SKU-10015,2,162.84,325.68
L-001751,SO-00498,SKU-10056,20,264.71,5294.2
L-001752,SO-00498,SKU-10084,8,466.5,3732.0
L-001753,SO-00498,SKU-10066,2,221.58,443.16
L-001754,SO-00499,SKU-10024,20,218.6,4372.0
L-001755,SO-00500,SKU-10022,2,458.78,917.56
L-001756,SO-00500,SKU-10004,8,106.0,848.0
L-001757,SO-00500,SKU-10030,8,477.11,3816.88
L-001758,SO-00501,SKU-10091,5,82.5,412.5
L-001759,SO-00501,SKU-10029,3,343.98,1031.94
L-001760,SO-00501,SKU-10009,5,253.48,1267.4
L-001761,SO-00501,SKU-10018,12,282.24,3386.88
L-001762,SO-00501,SKU-10049,12,502.96,6035.52
L-001763,SO-00501,SKU-10062,20,163.61,3272.2
L-001764,SO-00502,SKU-10098,2,54.19,108.38
L-001765,SO-00502,SKU-10019,1,109.79,109.79
L-001766,SO-00502,SKU-10094,1,103.6,103.6
L-001767,SO-00503,SKU-10046,12,198.38,2380.56
L-001768,SO-00503,SKU-10053,12,46.46,557.52
L-001769,SO-00503,SKU-10036,10,373.1,3731.0
L-001770,SO-00503,SKU-10048,10,264.1,2641.0
L-001771,SO-00503,SKU-10097,20,90.38,1807.6
L-001772,SO-00503,SKU-10022,2,458.78,917.56
L-001773,SO-00504,SKU-10035,2,504.12,1008.24
L-001774,SO-00504,SKU-10091,4,84.34,337.36
L-001775,SO-00505,SKU-10038,3,442.67,1328.01
L-001776,SO-00505,SKU-10053,20,48.9,978.0
L-001777,SO-00505,SKU-10016,4,264.82,1059.28
L-001778,SO-00505,SKU-10067,10,372.57,3725.7
L-001779,SO-00505,SKU-10087,2,53.0,106.0
L-001780,SO-00505,SKU-10089,20,53.28,1065.6
L-001781,SO-00506,SKU-10097,2,98.24,196.48
L-001782,SO-00506,SKU-10077,2,322.27,644.54
L-001783,SO-00506,SKU-10047,4,117.21,468.84
L-001784,SO-00507,SKU-10095,4,105.52,422.08
L-001785,SO-00507,SKU-10082,1,361.3,361.3
L-001786,SO-00507,SKU-10059,12,109.44,1313.28
L-001787,SO-00507,SKU-10038,2,467.26,934.52
L-001788,SO-00508,SKU-10091,5,91.67,458.35
L-001789,SO-00508,SKU-10017,10,271.52,2715.2
L-001790,SO-00508,SKU-10088,1,63.31,63.31
L-001791,SO-00508,SKU-10009,10,275.52,2755.2
L-001792,SO-00508,SKU-10037,2,444.59,889.18
L-001793,SO-00509,SKU-10059,2,98.5,197.0
L-001794,SO-00509,SKU-10004,2,106.0,212.0
L-001795,SO-00509,SKU-10036,20,364.99,7299.8
L-001796,SO-00509,SKU-10058,1,202.37,202.37
L-001797,SO-00509,SKU-10003,2,230.09,460.18
L-001798,SO-00510,SKU-10023,12,455.89,5470.68
L-001799,SO-00511,SKU-10053,3,48.9,146.7
L-001800,SO-00511,SKU-10015,12,166.46,1997.52
L-001801,SO-00511,SKU-10084,4,466.5,1866.0
L-001802,SO-00511,SKU-10004,5,100.7,503.5
L-001803,SO-00512,SKU-10098,20,49.85,997.0
L-001804,SO-00512,SKU-10039,2,203.6,407.2
L-001805,SO-00512,SKU-10027,1,192.79,192.79
L-001806,SO-00513,SKU-10074,8,538.09,4304.72
L-001807,SO-00513,SKU-10042,1,98.01,98.01
L-001808,SO-00513,SKU-10044,2,360.26,720.52
L-001809,SO-00513,SKU-10070,2,112.75,225.5
L-001810,SO-00514,SKU-10037,2,444.59,889.18
L-001811,SO-00514,SKU-10095,1,117.24,117.24
L-001812,SO-00514,SKU-10074,2,550.05,1100.1
L-001813,SO-00514,SKU-10092,20,94.37,1887.4
L-001814,SO-00515,SKU-10054,1,70.27,70.27
L-001815,SO-00515,SKU-10055,1,250.63,250.63
L-001816,SO-00516,SKU-10076,1,653.28,653.28
L-001817,SO-00516,SKU-10093,4,64.34,257.36
L-001818,SO-00516,SKU-10000,8,239.6,1916.8
L-001819,SO-00516,SKU-10009,8,275.52,2204.16
L-001820,SO-00516,SKU-10025,8,158.48,1267.84
L-001821,SO-00517,SKU-10023,2,479.88,959.76
L-001822,SO-00517,SKU-10072,2,144.52,289.04
L-001823,SO-00517,SKU-10021,12,220.71,2648.52
L-001824,SO-00518,SKU-10061,5,297.48,1487.4
L-001825,SO-00518,SKU-10016,1,264.82,264.82
L-001826,SO-00518,SKU-10066,12,221.58,2658.96
L-001827,SO-00518,SKU-10024,5,196.74,983.7
L-001828,SO-00519,SKU-10085,12,516.97,6203.64
L-001829,SO-00519,SKU-10015,20,166.46,3329.2
L-001830,SO-00519,SKU-10063,1,91.52,91.52
L-001831,SO-00519,SKU-10075,10,371.8,3718.0
L-001832,SO-00520,SKU-10058,10,186.18,1861.8
L-001833,SO-00520,SKU-10010,1,86.13,86.13
L-001834,SO-00520,SKU-10054,1,72.56,72.56
L-001835,SO-00520,SKU-10050,4,54.93,219.72
L-001836,SO-00520,SKU-10053,4,46.46,185.84
L-001837,SO-00520,SKU-10042,5,88.21,441.05
L-001838,SO-00521,SKU-10077,12,296.49,3557.88
L-001839,SO-00521,SKU-10083,3,315.83,947.49
L-001840,SO-00521,SKU-10059,1,109.44,109.44
L-001841,SO-00521,SKU-10047,8,111.35,890.8
L-001842,SO-00522,SKU-10039,1,208.12,208.12
L-001843,SO-00522,SKU-10035,2,504.12,1008.24
L-001844,SO-00523,SKU-10076,20,587.95,11759.0
L-001845,SO-00523,SKU-10006,12,210.75,2529.0
L-001846,SO-00523,SKU-10051,1,259.7,259.7
L-001847,SO-00523,SKU-10035,12,504.12,6049.44
L-001848,SO-00523,SKU-10059,8,98.5,788.0
L-001849,SO-00523,SKU-10089,12,56.08,672.96
L-001850,SO-00524,SKU-10071,20,88.91,1778.2
L-001851,SO-00524,SKU-10092,2,96.46,192.92
L-001852,SO-00524,SKU-10044,5,400.29,2001.45
L-001853,SO-00524,SKU-10079,5,662.39,3311.95
L-001854,SO-00524,SKU-10075,8,371.8,2974.4
L-001855,SO-00524,SKU-10068,20,226.69,4533.8
L-001856,SO-00525,SKU-10088,12,68.82,825.84
L-001857,SO-00525,SKU-10050,4,61.03,244.12
L-001858,SO-00525,SKU-10059,4,109.44,437.76
L-001859,SO-00525,SKU-10043,8,596.35,4770.8
L-001860,SO-00525,SKU-10009,12,275.52,3306.24
L-001861,SO-00526,SKU-10020,1,98.77,98.77
L-001862,SO-00526,SKU-10044,4,380.28,1521.12
L-001863,SO-00526,SKU-10047,3,107.83,323.49
L-001864,SO-00526,SKU-10021,1,220.71,220.71
L-001865,SO-00526,SKU-10013,10,162.6,1626.0
L-001866,SO-00526,SKU-10082,1,332.4,332.4
L-001867,SO-00527,SKU-10041,2,64.14,128.28
L-001868,SO-00527,SKU-10055,2,238.1,476.2
L-001869,SO-00527,SKU-10000,3,215.64,646.92
L-001870,SO-00527,SKU-10044,2,400.29,800.58
L-001871,SO-00528,SKU-10079,2,677.11,1354.22
L-001872,SO-00528,SKU-10095,1,117.24,117.24
L-001873,SO-00528,SKU-10051,2,246.71,493.42
L-001874,SO-00528,SKU-10070,1,112.75,112.75
L-001875,SO-00529,SKU-10059,2,109.44,218.88
L-001876,SO-00529,SKU-10091,10,91.67,916.7
L-001877,SO-00529,SKU-10068,10,208.55,2085.5
L-001878,SO-00529,SKU-10095,2,105.52,211.04
L-001879,SO-00530,SKU-10013,12,149.59,1795.08
L-001880,SO-00531,SKU-10029,12,343.98,4127.76
L-001881,SO-00531,SKU-10083,2,332.45,664.9
L-001882,SO-00532,SKU-10067,2,372.57,745.14
L-001883,SO-00532,SKU-10055,2,250.63,501.26
L-001884,SO-00533,SKU-10074,12,597.88,7174.56
L-001885,SO-00533,SKU-10085,1,516.97,516.97
L-001886,SO-00534,SKU-10011,3,74.25,222.75
L-001887,SO-00534,SKU-10012,10,91.49,914.9
L-001888,SO-00534,SKU-10052,1,214.42,214.42
L-001889,SO-00534,SKU-10049,1,477.81,477.81
L-001890,SO-00534,SKU-10042,8,98.01,784.08
L-001891,SO-00534,SKU-10009,20,275.52,5510.4
L-001892,SO-00535,SKU-10031,5,60.0,300.0
L-001893,SO-00535,SKU-10005,12,249.69,2996.28
L-001894,SO-00535,SKU-10051,3,233.73,701.19
L-001895,SO-00535,SKU-10088,20,61.94,1238.8
L-001896,SO-00536,SKU-10056,12,270.59,3247.08
L-001897,SO-00536,SKU-10027,1,209.55,209.55
L-001898,SO-00536,SKU-10025,4,158.48,633.92
L-001899,SO-00536,SKU-10069,8,79.89,639.12
L-001900,SO-00536,SKU-10077,2,322.27,644.54
L-001901,SO-00536,SKU-10032,12,244.04,2928.48
L-001902,SO-00537,SKU-10039,10,203.6,2036.0
L-001903,SO-00537,SKU-10023,2,431.89,863.78
L-001904,SO-00537,SKU-10076,8,601.02,4808.16
L-001905,SO-00537,SKU-10063,8,84.2,673.6
L-001906,SO-00538,SKU-10071,10,86.1,861.0
L-001907,SO-00538,SKU-10028,2,403.29,806.58
L-001908,SO-00538,SKU-10094,5,115.11,575.55
L-001909,SO-00539,SKU-10016,5,278.76,1393.8
L-001910,SO-00539,SKU-10070,3,101.48,304.44
L-001911,SO-00540,SKU-10084,1,481.72,481.72
L-001912,SO-00540,SKU-10075,2,334.62,669.24
L-001913,SO-00540,SKU-10076,2,653.28,1306.56
L-001914,SO-00540,SKU-10090,1,28.56,28.56
L-001915,SO-00540,SKU-10033,5,477.92,2389.6
L-001916,SO-00541,SKU-10073,2,236.86,473.72
L-001917,SO-00542,SKU-10033,5,477.92,2389.6
L-001918,SO-00543,SKU-10024,2,196.74,393.48
L-001919,SO-00543,SKU-10088,2,68.82,137.64
L-001920,SO-00543,SKU-10043,1,536.72,536.72
L-001921,SO-00543,SKU-10017,20,244.37,4887.4
L-001922,SO-00544,SKU-10056,1,294.12,294.12
L-001923,SO-00544,SKU-10072,10,144.52,1445.2
L-001924,SO-00545,SKU-10037,3,400.13,1200.39
L-001925,SO-00546,SKU-10026,1,388.04,388.04
L-001926,SO-00546,SKU-10041,12,57.73,692.76
L-001927,SO-00547,SKU-10064,2,75.58,151.16
L-001928,SO-00548,SKU-10096,3,38.95,116.85
L-001929,SO-00548,SKU-10086,2,88.79,177.58
L-001930,SO-00548,SKU-10095,10,117.24,1172.4
L-001931,SO-00548,SKU-10015,5,166.46,832.3
L-001932,SO-00549,SKU-10043,4,596.35,2385.4
L-001933,SO-00549,SKU-10097,2,88.42,176.84
L-001934,SO-00549,SKU-10086,12,84.35,1012.2
L-001935,SO-00549,SKU-10041,3,60.93,182.79
L-001936,SO-00549,SKU-10092,5,104.85,524.25
L-001937,SO-00549,SKU-10028,2,424.52,849.04
L-001938,SO-00550,SKU-10030,1,530.12,530.12
L-001939,SO-00551,SKU-10047,2,117.21,234.42
L-001940,SO-00551,SKU-10008,8,246.98,1975.84
L-001941,SO-00552,SKU-10070,8,112.75,902.0
L-001942,SO-00552,SKU-10027,2,209.55,419.1
L-001943,SO-00552,SKU-10039,3,226.22,678.66
L-001944,SO-00552,SKU-10066,8,221.58,1772.64
L-001945,SO-00553,SKU-10099,3,79.15,237.45
L-001946,SO-00554,SKU-10047,5,117.21,586.05
L-001947,SO-00554,SKU-10088,3,68.82,206.46
L-001948,SO-00554,SKU-10042,12,93.11,1117.32
L-001949,SO-00554,SKU-10011,4,74.25,297.0
L-001950,SO-00555,SKU-10068,2,204.02,408.04
L-001951,SO-00555,SKU-10026,1,408.46,408.46
L-001952,SO-00555,SKU-10082,1,343.24,343.24
L-001953,SO-00555,SKU-10081,3,239.3,717.9
L-001954,SO-00555,SKU-10008,2,268.46,536.92
L-001955,SO-00555,SKU-10099,2,72.82,145.64
L-001956,SO-00556,SKU-10030,8,477.11,3816.88
L-001957,SO-00556,SKU-10040,1,149.95,149.95
L-001958,SO-00556,SKU-10034,1,563.77,563.77
L-001959,SO-00557,SKU-10002,20,94.01,1880.2
L-001960,SO-00557,SKU-10019,12,98.81,1185.72
L-001961,SO-00557,SKU-10088,3,68.82,206.46
L-001962,SO-00557,SKU-10025,5,158.48,792.4
L-001963,SO-00558,SKU-10044,1,400.29,400.29
L-001964,SO-00558,SKU-10077,2,322.27,644.54
L-001965,SO-00558,SKU-10087,10,53.0,530.0
L-001966,SO-00558,SKU-10059,12,103.97,1247.64
L-001967,SO-00559,SKU-10000,12,239.6,2875.2
L-001968,SO-00560,SKU-10015,2,166.46,332.92
L-001969,SO-00560,SKU-10020,2,107.36,214.72
L-001970,SO-00561,SKU-10032,10,252.0,2520.0
L-001971,SO-00561,SKU-10092,20,104.85,2097.0
L-001972,SO-00561,SKU-10043,5,596.35,2981.75
L-001973,SO-00561,SKU-10021,1,209.67,209.67
L-001974,SO-00561,SKU-10056,4,270.59,1082.36
L-001975,SO-00561,SKU-10067,3,353.94,1061.82
L-001976,SO-00562,SKU-10090,1,28.56,28.56
L-001977,SO-00562,SKU-10036,10,385.26,3852.6
L-001978,SO-00562,SKU-10056,4,294.12,1176.48
L-001979,SO-00563,SKU-10013,1,154.47,154.47
L-001980,SO-00563,SKU-10084,10,507.07,5070.7
L-001981,SO-00564,SKU-10077,20,306.16,6123.2
L-001982,SO-00564,SKU-10050,2,56.15,112.3
L-001983,SO-00564,SKU-10081,5,244.62,1223.1
L-001984,SO-00564,SKU-10039,1,226.22,226.22
L-001985,SO-00564,SKU-10075,8,371.8,2974.4
L-001986,SO-00565,SKU-10041,20,64.14,1282.8
L-001987,SO-00565,SKU-10084,12,481.72,5780.64
L-001988,SO-00565,SKU-10007,5,155.04,775.2
L-001989,SO-00565,SKU-10055,2,250.63,501.26
L-001990,SO-00565,SKU-10026,2,408.46,816.92
L-001991,SO-00566,SKU-10002,1,94.01,94.01
L-001992,SO-00566,SKU-10050,2,54.93,109.86
L-001993,SO-00566,SKU-10035,8,504.12,4032.96
L-001994,SO-00566,SKU-10093,2,64.34,128.68
L-001995,SO-00566,SKU-10047,5,105.49,527.45
L-001996,SO-00566,SKU-10073,3,263.18,789.54
L-001997,SO-00567,SKU-10088,2,68.82,137.64
L-001998,SO-00567,SKU-10026,8,408.46,3267.68
L-001999,SO-00567,SKU-10051,2,259.7,519.4
L-002000,SO-00567,SKU-10074,20,538.09,10761.8
L-002001,SO-00568,SKU-10065,5,237.8,1189.0
L-002002,SO-00568,SKU-10030,10,503.61,5036.1
L-002003,SO-00568,SKU-10086,20,88.79,1775.8
L-002004,SO-00568,SKU-10099,2,72.82,145.64
L-002005,SO-00568,SKU-10022,1,435.84,435.84
L-002006,SO-00569,SKU-10074,2,597.88,1195.76
L-002007,SO-00569,SKU-10020,2,96.62,193.24
L-002008,SO-00569,SKU-10089,10,56.08,560.8
L-002009,SO-00570,SKU-10038,10,467.26,4672.6
L-002010,SO-00570,SKU-10025,2,158.48,316.96
L-002011,SO-00571,SKU-10093,10,69.93,699.3
L-002012,SO-00572,SKU-10021,5,203.05,1015.25
L-002013,SO-00573,SKU-10017,1,244.37,244.37
L-002014,SO-00573,SKU-10084,4,481.72,1926.88
L-002015,SO-00573,SKU-10098,2,54.19,108.38
L-002016,SO-00573,SKU-10061,12,297.48,3569.76
L-002017,SO-00573,SKU-10034,4,535.58,2142.32
L-002018,SO-00573,SKU-10001,20,101.43,2028.6
L-002019,SO-00574,SKU-10085,20,516.97,10339.4
L-002020,SO-00575,SKU-10022,20,458.78,9175.6
L-002021,SO-00575,SKU-10095,4,105.52,422.08
L-002022,SO-00575,SKU-10096,10,43.28,432.8
L-002023,SO-00575,SKU-10038,10,442.67,4426.7
L-002024,SO-00576,SKU-10071,4,84.23,336.92
L-002025,SO-00577,SKU-10035,20,504.12,10082.4
L-002026,SO-00577,SKU-10067,12,372.57,4470.84
L-002027,SO-00577,SKU-10048,1,278.0,278.0
L-002028,SO-00577,SKU-10096,2,43.28,86.56
L-002029,SO-00577,SKU-10079,20,735.99,14719.8
L-002030,SO-00577,SKU-10008,1,268.46,268.46
L-002031,SO-00578,SKU-10021,4,220.71,882.84
L-002032,SO-00578,SKU-10008,1,268.46,268.46
L-002033,SO-00578,SKU-10071,2,93.59,187.18
L-002034,SO-00578,SKU-10053,8,44.99,359.92
L-002035,SO-00578,SKU-10077,2,306.16,612.32
L-002036,SO-00579,SKU-10087,20,48.76,975.2
L-002037,SO-00579,SKU-10096,8,39.82,318.56
L-002038,SO-00579,SKU-10014,1,198.57,198.57
L-002039,SO-00580,SKU-10070,5,112.75,563.75
L-002040,SO-00580,SKU-10001,2,101.43,202.86
L-002041,SO-00580,SKU-10067,1,342.76,342.76
L-002042,SO-00580,SKU-10007,4,155.04,620.16
L-002043,SO-00580,SKU-10057,12,191.15,2293.8
L-002044,SO-00581,SKU-10056,20,279.41,5588.2
L-002045,SO-00581,SKU-10015,12,180.93,2171.16
L-002046,SO-00581,SKU-10077,8,322.27,2578.16
L-002047,SO-00581,SKU-10010,20,88.04,1760.8
L-002048,SO-00582,SKU-10047,2,107.83,215.66
L-002049,SO-00582,SKU-10096,2,43.28,86.56
L-002050,SO-00582,SKU-10022,20,412.9,8258.0
L-002051,SO-00583,SKU-10082,10,361.3,3613.0
L-002052,SO-00584,SKU-10037,3,400.13,1200.39
L-002053,SO-00584,SKU-10097,2,93.33,186.66
L-002054,SO-00584,SKU-10085,8,516.97,4135.76
L-002055,SO-00584,SKU-10026,1,375.78,375.78
L-002056,SO-00584,SKU-10078,4,248.98,995.92
L-002057,SO-00584,SKU-10042,12,98.01,1176.12
