order_id,order_date,customer_id,status,currency,order_total
SO-02231,2025-12-08,CUST-043,Shipped,USD,12792.99
SO-02232,2025-12-09,CUST-030,Open,USD,925.44
SO-02233,2025-12-29,CUST-031,Open,USD,3515.29
SO-02234,2025-12-11,CUST-029,Closed,USD,1479.64
SO-02235,2025-12-05,CUST-013,Closed,USD,2636.38
SO-02236,2025-12-25,CUST-014,Shipped,USD,2223.79
SO-02237,2025-12-29,CUST-038,Open,USD,4164.03
SO-02238,2025-12-22,CUST-008,Open,USD,10248.34
SO-02239,2025-12-09,CUST-018,Closed,USD,1690.87
SO-02240,2025-12-29,CUST-033,Shipped,USD,3648.96
SO-02241,2025-12-03,CUST-029,Shipped,USD,2987.76
SO-02242,2025-12-03,CUST-023,Shipped,USD,4005.87
