journal_id,line_id,posting_date,account_id,debit,credit,description,source_doc,cost_center
JE-001578,GL-006549,2025-06-10,4020,0.0,6879.6,Sales Engine - SO-00692,SO-00692,
JE-001578,GL-006550,2025-06-10,4030,0.0,196.02,Sales Electrical - SO-00692,SO-00692,
JE-001578,GL-006551,2025-06-10,4040,0.0,294.5,Sales Suspension - SO-00692,SO-00692,
JE-001579,GL-006552,2025-06-10,5020,5016.2,0.0,COGS Engine - SO-00692,SO-00692,
JE-001579,GL-006553,2025-06-10,1220,0.0,5016.2,Inventory release Engine - SO-00692,SO-00692,
JE-001579,GL-006554,2025-06-10,5030,134.3,0.0,COGS Electrical - SO-00692,SO-00692,
JE-001579,GL-006555,2025-06-10,1230,0.0,134.3,Inventory release Electrical - SO-00692,SO-00692,
JE-001579,GL-006556,2025-06-10,5040,233.0,0.0,COGS Suspension - SO-00692,SO-00692,
JE-001579,GL-006557,2025-06-10,1240,0.0,233.0,Inventory release Suspension - SO-00692,SO-00692,
JE-001580,GL-006558,2025-06-05,1100,10743.84,0.0,Invoice SO-00693 to CUST-016,SO-00693,
JE-001580,GL-006559,2025-06-05,4020,0.0,3746.8,Sales Engine - SO-00693,SO-00693,
JE-001580,GL-006560,2025-06-05,4030,0.0,5932.8,Sales Electrical - SO-00693,SO-00693,
JE-001580,GL-006561,2025-06-05,4060,0.0,688.2,Sales Accessories - SO-00693,SO-00693,
JE-001580,GL-006562,2025-06-05,4010,0.0,376.04,Sales Brakes - SO-00693,SO-00693,
JE-001581,GL-006563,2025-06-05,5020,2584.28,0.0,COGS Engine - SO-00693,SO-00693,
JE-001581,GL-006564,2025-06-05,1220,0.0,2584.28,Inventory release Engine - SO-00693,SO-00693,
JE-001581,GL-006565,2025-06-05,5030,4191.8,0.0,COGS Electrical - SO-00693,SO-00693,
JE-001581,GL-006566,2025-06-05,1230,0.0,4191.8,Inventory release Electrical - SO-00693,SO-00693,
JE-001581,GL-006567,2025-06-05,5060,460.9,0.0,COGS Accessories - SO-00693,SO-00693,
JE-001581,GL-006568,2025-06-05,1260,0.0,460.9,Inventory release Accessories - SO-00693,SO-00693,
JE-001581,GL-006569,2025-06-05,5010,275.64,0.0,COGS Brakes - SO-00693,SO-00693,
JE-001581,GL-006570,2025-06-05,1210,0.0,275.64,Inventory release Brakes - SO-00693,SO-00693,
JE-001582,GL-006571,2025-07-07,1010,10743.84,0.0,Customer payment CUST-016,SO-00693,
JE-001582,GL-006572,2025-07-07,1100,0.0,10743.84,Apply receipt SO-00693,SO-00693,
JE-001583,GL-006573,2025-06-09,1100,2670.26,0.0,Invoice SO-00694 to CUST-006,SO-00694,
JE-001583,GL-006574,2025-06-09,4020,0.0,1625.68,Sales Engine - SO-00694,SO-00694,
JE-001583,GL-006575,2025-06-09,4060,0.0,201.58,Sales Accessories - SO-00694,SO-00694,
JE-001583,GL-006576,2025-06-09,4010,0.0,843.0,Sales Brakes - SO-00694,SO-00694,
JE-001584,GL-006577,2025-06-09,5020,1239.6,0.0,COGS Engine - SO-00694,SO-00694,
JE-001584,GL-006578,2025-06-09,1220,0.0,1239.6,Inventory release Engine - SO-00694,SO-00694,
JE-001584,GL-006579,2025-06-09,5060,147.52,0.0,COGS Accessories - SO-00694,SO-00694,
JE-001584,GL-006580,2025-06-09,1260,0.0,147.52,Inventory release Accessories - SO-00694,SO-00694,
JE-001584,GL-006581,2025-06-09,5010,682.48,0.0,COGS Brakes - SO-00694,SO-00694,
JE-001584,GL-006582,2025-06-09,1210,0.0,682.48,Inventory release Brakes - SO-00694,SO-00694,
JE-001585,GL-006583,2025-06-20,1100,2654.86,0.0,Invoice SO-00695 to CUST-039,SO-00695,
JE-001585,GL-006584,2025-06-20,4050,0.0,1014.14,Sales Body - SO-00695,SO-00695,
JE-001585,GL-006585,2025-06-20,4010,0.0,208.9,Sales Brakes - SO-00695,SO-00695,
JE-001585,GL-006586,2025-06-20,4020,0.0,957.82,Sales Engine - SO-00695,SO-00695,
JE-001585,GL-006587,2025-06-20,4040,0.0,430.72,Sales Suspension - SO-00695,SO-00695,
JE-001585,GL-006588,2025-06-20,4060,0.0,43.28,Sales Accessories - SO-00695,SO-00695,
JE-001586,GL-006589,2025-06-20,5050,660.18,0.0,COGS Body - SO-00695,SO-00695,
JE-001586,GL-006590,2025-06-20,1250,0.0,660.18,Inventory release Body - SO-00695,SO-00695,
JE-001586,GL-006591,2025-06-20,5010,137.82,0.0,COGS Brakes - SO-00695,SO-00695,
JE-001586,GL-006592,2025-06-20,1210,0.0,137.82,Inventory release Brakes - SO-00695,SO-00695,
JE-001586,GL-006593,2025-06-20,5020,756.78,0.0,COGS Engine - SO-00695,SO-00695,
JE-001586,GL-006594,2025-06-20,1220,0.0,756.78,Inventory release Engine - SO-00695,SO-00695,
JE-001586,GL-006595,2025-06-20,5040,317.04,0.0,COGS Suspension - SO-00695,SO-00695,
JE-001586,GL-006596,2025-06-20,1240,0.0,317.04,Inventory release Suspension - SO-00695,SO-00695,
JE-001586,GL-006597,2025-06-20,5060,30.38,0.0,COGS Accessories - SO-00695,SO-00695,
JE-001586,GL-006598,2025-06-20,1260,0.0,30.38,Inventory release Accessories - SO-00695,SO-00695,
JE-001587,GL-006599,2025-07-19,1010,2654.86,0.0,Customer payment CUST-039,SO-00695,
JE-001587,GL-006600,2025-07-19,1100,0.0,2654.86,Apply receipt SO-00695,SO-00695,
JE-001588,GL-006601,2025-06-19,1100,17519.94,0.0,Invoice SO-00696 to CUST-022,SO-00696,
JE-001588,GL-006602,2025-06-19,4010,0.0,948.84,Sales Brakes - SO-00696,SO-00696,
JE-001588,GL-006603,2025-06-19,4050,0.0,2326.34,Sales Body - SO-00696,SO-00696,
JE-001588,GL-006604,2025-06-19,4040,0.0,1058.61,Sales Suspension - SO-00696,SO-00696,
JE-001588,GL-006605,2025-06-19,4020,0.0,2213.35,Sales Engine - SO-00696,SO-00696,
JE-001588,GL-006606,2025-06-19,4030,0.0,10972.8,Sales Electrical - SO-00696,SO-00696,
JE-001589,GL-006607,2025-06-19,5010,723.76,0.0,COGS Brakes - SO-00696,SO-00696,
JE-001589,GL-006608,2025-06-19,1210,0.0,723.76,Inventory release Brakes - SO-00696,SO-00696,
JE-001589,GL-006609,2025-06-19,5050,1773.11,0.0,COGS Body - SO-00696,SO-00696,
JE-001589,GL-006610,2025-06-19,1250,0.0,1773.11,Inventory release Body - SO-00696,SO-00696,
JE-001589,GL-006611,2025-06-19,5040,766.92,0.0,COGS Suspension - SO-00696,SO-00696,
JE-001589,GL-006612,2025-06-19,1240,0.0,766.92,Inventory release Suspension - SO-00696,SO-00696,
JE-001589,GL-006613,2025-06-19,5020,1695.0,0.0,COGS Engine - SO-00696,SO-00696,
JE-001589,GL-006614,2025-06-19,1220,0.0,1695.0,Inventory release Engine - SO-00696,SO-00696,
JE-001589,GL-006615,2025-06-19,5030,7818.8,0.0,COGS Electrical - SO-00696,SO-00696,
JE-001589,GL-006616,2025-06-19,1230,0.0,7818.8,Inventory release Electrical - SO-00696,SO-00696,
JE-001590,GL-006617,2025-07-31,1010,17519.94,0.0,Customer payment CUST-022,SO-00696,
JE-001590,GL-006618,2025-07-31,1100,0.0,17519.94,Apply receipt SO-00696,SO-00696,
JE-001591,GL-006619,2025-06-30,1100,9674.13,0.0,Invoice SO-00697 to CUST-014,SO-00697,
JE-001591,GL-006620,2025-06-30,4030,0.0,3269.86,Sales Electrical - SO-00697,SO-00697,
JE-001591,GL-006621,2025-06-30,4010,0.0,1477.71,Sales Brakes - SO-00697,SO-00697,
JE-001591,GL-006622,2025-06-30,4050,0.0,1306.56,Sales Body - SO-00697,SO-00697,
JE-001591,GL-006623,2025-06-30,4020,0.0,3620.0,Sales Engine - SO-00697,SO-00697,
JE-001592,GL-006624,2025-06-30,5030,2456.67,0.0,COGS Electrical - SO-00697,SO-00697,
JE-001592,GL-006625,2025-06-30,1230,0.0,2456.67,Inventory release Electrical - SO-00697,SO-00697,
JE-001592,GL-006626,2025-06-30,5010,1098.26,0.0,COGS Brakes - SO-00697,SO-00697,
JE-001592,GL-006627,2025-06-30,1210,0.0,1098.26,Inventory release Brakes - SO-00697,SO-00697,
JE-001592,GL-006628,2025-06-30,5050,937.78,0.0,COGS Body - SO-00697,SO-00697,
JE-001592,GL-006629,2025-06-30,1250,0.0,937.78,Inventory release Body - SO-00697,SO-00697,
JE-001592,GL-006630,2025-06-30,5020,2712.0,0.0,COGS Engine - SO-00697,SO-00697,
JE-001592,GL-006631,2025-06-30,1220,0.0,2712.0,Inventory release Engine - SO-00697,SO-00697,
JE-001593,GL-006632,2025-06-12,1100,1837.68,0.0,Invoice SO-00699 to CUST-007,SO-00699,
JE-001593,GL-006633,2025-06-12,4010,0.0,1837.68,Sales Brakes - SO-00699,SO-00699,
JE-001594,GL-006634,2025-06-12,5010,1447.52,0.0,COGS Brakes - SO-00699,SO-00699,
JE-001594,GL-006635,2025-06-12,1210,0.0,1447.52,Inventory release Brakes - SO-00699,SO-00699,
JE-001595,GL-006636,2025-07-20,1010,1837.68,0.0,Customer payment CUST-007,SO-00699,
JE-001595,GL-006637,2025-07-20,1100,0.0,1837.68,Apply receipt SO-00699,SO-00699,
JE-001596,GL-006638,2025-06-18,1100,4302.32,0.0,Invoice SO-00700 to CUST-008,SO-00700,
JE-001596,GL-006639,2025-06-18,4060,0.0,2420.8,Sales Accessories - SO-00700,SO-00700,
JE-001596,GL-006640,2025-06-18,4040,0.0,1472.5,Sales Suspension - SO-00700,SO-00700,
JE-001596,GL-006641,2025-06-18,4020,0.0,409.02,Sales Engine - SO-00700,SO-00700,
JE-001597,GL-006642,2025-06-18,5060,1764.95,0.0,COGS Accessories - SO-00700,SO-00700,
JE-001597,GL-006643,2025-06-18,1260,0.0,1764.95,Inventory release Accessories - SO-00700,SO-00700,
JE-001597,GL-006644,2025-06-18,5040,1165.0,0.0,COGS Suspension - SO-00700,SO-00700,
JE-001597,GL-006645,2025-06-18,1240,0.0,1165.0,Inventory release Suspension - SO-00700,SO-00700,
JE-001597,GL-006646,2025-06-18,5020,322.11,0.0,COGS Engine - SO-00700,SO-00700,
JE-001597,GL-006647,2025-06-18,1220,0.0,322.11,Inventory release Engine - SO-00700,SO-00700,
JE-001598,GL-006648,2025-06-25,1100,4056.32,0.0,Invoice SO-00701 to CUST-037,SO-00701,
JE-001598,GL-006649,2025-06-25,4060,0.0,2784.9,Sales Accessories - SO-00701,SO-00701,
JE-001598,GL-006650,2025-06-25,4030,0.0,910.04,Sales Electrical - SO-00701,SO-00701,
JE-001598,GL-006651,2025-06-25,4020,0.0,107.36,Sales Engine - SO-00701,SO-00701,
JE-001598,GL-006652,2025-06-25,4010,0.0,254.02,Sales Brakes - SO-00701,SO-00701,
JE-001599,GL-006653,2025-06-25,5060,2016.48,0.0,COGS Accessories - SO-00701,SO-00701,
JE-001599,GL-006654,2025-06-25,1260,0.0,2016.48,Inventory release Accessories - SO-00701,SO-00701,
JE-001599,GL-006655,2025-06-25,5030,671.86,0.0,COGS Electrical - SO-00701,SO-00701,
JE-001599,GL-006656,2025-06-25,1230,0.0,671.86,Inventory release Electrical - SO-00701,SO-00701,
JE-001599,GL-006657,2025-06-25,5020,80.14,0.0,COGS Engine - SO-00701,SO-00701,
JE-001599,GL-006658,2025-06-25,1220,0.0,80.14,Inventory release Engine - SO-00701,SO-00701,
JE-001599,GL-006659,2025-06-25,5010,193.38,0.0,COGS Brakes - SO-00701,SO-00701,
JE-001599,GL-006660,2025-06-25,1210,0.0,193.38,Inventory release Brakes - SO-00701,SO-00701,
JE-001600,GL-006661,2025-07-29,1010,4056.32,0.0,Customer payment CUST-037,SO-00701,
JE-001600,GL-006662,2025-07-29,1100,0.0,4056.32,Apply receipt SO-00701,SO-00701,
JE-001601,GL-006663,2025-06-20,1100,13840.84,0.0,Invoice SO-00702 to CUST-004,SO-00702,
JE-001601,GL-006664,2025-06-20,4060,0.0,62.94,Sales Accessories - SO-00702,SO-00702,
JE-001601,GL-006665,2025-06-20,4020,0.0,11451.44,Sales Engine - SO-00702,SO-00702,
JE-001601,GL-006666,2025-06-20,4010,0.0,2326.46,Sales Brakes - SO-00702,SO-00702,
JE-001602,GL-006667,2025-06-20,5060,48.34,0.0,COGS Accessories - SO-00702,SO-00702,
JE-001602,GL-006668,2025-06-20,1260,0.0,48.34,Inventory release Accessories - SO-00702,SO-00702,
JE-001602,GL-006669,2025-06-20,5020,7854.7,0.0,COGS Engine - SO-00702,SO-00702,
JE-001602,GL-006670,2025-06-20,1220,0.0,7854.7,Inventory release Engine - SO-00702,SO-00702,
JE-001602,GL-006671,2025-06-20,5010,1637.56,0.0,COGS Brakes - SO-00702,SO-00702,
JE-001602,GL-006672,2025-06-20,1210,0.0,1637.56,Inventory release Brakes - SO-00702,SO-00702,
JE-001603,GL-006673,2025-07-29,1010,13840.84,0.0,Customer payment CUST-004,SO-00702,
JE-001603,GL-006674,2025-07-29,1100,0.0,13840.84,Apply receipt SO-00702,SO-00702,
JE-001604,GL-006675,2025-06-16,1100,5121.71,0.0,Invoice SO-00703 to CUST-007,SO-00703,
JE-001604,GL-006676,2025-06-16,4060,0.0,2641.11,Sales Accessories - SO-00703,SO-00703,
JE-001604,GL-006677,2025-06-16,4010,0.0,1795.08,Sales Brakes - SO-00703,SO-00703,
JE-001604,GL-006678,2025-06-16,4040,0.0,685.52,Sales Suspension - SO-00703,SO-00703,
JE-001605,GL-006679,2025-06-16,5060,1827.61,0.0,COGS Accessories - SO-00703,SO-00703,
JE-001605,GL-006680,2025-06-16,1260,0.0,1827.61,Inventory release Accessories - SO-00703,SO-00703,
JE-001605,GL-006681,2025-06-16,5010,1361.4,0.0,COGS Brakes - SO-00703,SO-00703,
JE-001605,GL-006682,2025-06-16,1210,0.0,1361.4,Inventory release Brakes - SO-00703,SO-00703,
JE-001605,GL-006683,2025-06-16,5040,539.8,0.0,COGS Suspension - SO-00703,SO-00703,
JE-001605,GL-006684,2025-06-16,1240,0.0,539.8,Inventory release Suspension - SO-00703,SO-00703,
JE-001606,GL-006685,2025-07-19,1010,5121.71,0.0,Customer payment CUST-007,SO-00703,
JE-001606,GL-006686,2025-07-19,1100,0.0,5121.71,Apply receipt SO-00703,SO-00703,
JE-001607,GL-006687,2025-06-19,1100,8636.89,0.0,Invoice SO-00704 to CUST-036,SO-00704,
JE-001607,GL-006688,2025-06-19,4040,0.0,3569.76,Sales Suspension - SO-00704,SO-00704,
JE-001607,GL-006689,2025-06-19,4060,0.0,265.26,Sales Accessories - SO-00704,SO-00704,
JE-001607,GL-006690,2025-06-19,4030,0.0,4801.87,Sales Electrical - SO-00704,SO-00704,
JE-001608,GL-006691,2025-06-19,5040,2684.64,0.0,COGS Suspension - SO-00704,SO-00704,
JE-001608,GL-006692,2025-06-19,1240,0.0,2684.64,Inventory release Suspension - SO-00704,SO-00704,
JE-001608,GL-006693,2025-06-19,5060,220.53,0.0,COGS Accessories - SO-00704,SO-00704,
JE-001608,GL-006694,2025-06-19,1260,0.0,220.53,Inventory release Accessories - SO-00704,SO-00704,
JE-001608,GL-006695,2025-06-19,5030,3579.75,0.0,COGS Electrical - SO-00704,SO-00704,
JE-001608,GL-006696,2025-06-19,1230,0.0,3579.75,Inventory release Electrical - SO-00704,SO-00704,
JE-001609,GL-006697,2025-08-05,1010,8636.89,0.0,Customer payment CUST-036,SO-00704,
JE-001609,GL-006698,2025-08-05,1100,0.0,8636.89,Apply receipt SO-00704,SO-00704,
JE-001610,GL-006699,2025-06-24,1100,2736.74,0.0,Invoice SO-00705 to CUST-026,SO-00705,
JE-001610,GL-006700,2025-06-24,4010,0.0,536.92,Sales Brakes - SO-00705,SO-00705,
JE-001610,GL-006701,2025-06-24,4020,0.0,316.96,Sales Engine - SO-00705,SO-00705,
JE-001610,GL-006702,2025-06-24,4040,0.0,1191.12,Sales Suspension - SO-00705,SO-00705,
JE-001610,GL-006703,2025-06-24,4030,0.0,691.74,Sales Electrical - SO-00705,SO-00705,
JE-001611,GL-006704,2025-06-24,5010,394.74,0.0,COGS Brakes - SO-00705,SO-00705,
JE-001611,GL-006705,2025-06-24,1210,0.0,394.74,Inventory release Brakes - SO-00705,SO-00705,
JE-001611,GL-006706,2025-06-24,5020,228.74,0.0,COGS Engine - SO-00705,SO-00705,
JE-001611,GL-006707,2025-06-24,1220,0.0,228.74,Inventory release Engine - SO-00705,SO-00705,
JE-001611,GL-006708,2025-06-24,5040,929.25,0.0,COGS Suspension - SO-00705,SO-00705,
JE-001611,GL-006709,2025-06-24,1240,0.0,929.25,Inventory release Suspension - SO-00705,SO-00705,
JE-001611,GL-006710,2025-06-24,5030,543.33,0.0,COGS Electrical - SO-00705,SO-00705,
JE-001611,GL-006711,2025-06-24,1230,0.0,543.33,Inventory release Electrical - SO-00705,SO-00705,
JE-001612,GL-006712,2025-08-05,1010,2736.74,0.0,Customer payment CUST-026,SO-00705,
JE-001612,GL-006713,2025-08-05,1100,0.0,2736.74,Apply receipt SO-00705,SO-00705,
JE-001613,GL-006714,2025-06-09,1100,15057.87,0.0,Invoice SO-00706 to CUST-015,SO-00706,
JE-001613,GL-006715,2025-06-09,4030,0.0,5935.08,Sales Electrical - SO-00706,SO-00706,
JE-001613,GL-006716,2025-06-09,4020,0.0,3455.12,Sales Engine - SO-00706,SO-00706,
JE-001613,GL-006717,2025-06-09,4060,0.0,3627.05,Sales Accessories - SO-00706,SO-00706,
JE-001613,GL-006718,2025-06-09,4010,0.0,246.98,Sales Brakes - SO-00706,SO-00706,
JE-001613,GL-006719,2025-06-09,4050,0.0,1793.64,Sales Body - SO-00706,SO-00706,
JE-001614,GL-006720,2025-06-09,5030,4031.16,0.0,COGS Electrical - SO-00706,SO-00706,
JE-001614,GL-006721,2025-06-09,1230,0.0,4031.16,Inventory release Electrical - SO-00706,SO-00706,
JE-001614,GL-006722,2025-06-09,5020,2844.64,0.0,COGS Engine - SO-00706,SO-00706,
JE-001614,GL-006723,2025-06-09,1220,0.0,2844.64,Inventory release Engine - SO-00706,SO-00706,
JE-001614,GL-006724,2025-06-09,5060,2721.05,0.0,COGS Accessories - SO-00706,SO-00706,
JE-001614,GL-006725,2025-06-09,1260,0.0,2721.05,Inventory release Accessories - SO-00706,SO-00706,
JE-001614,GL-006726,2025-06-09,5010,197.37,0.0,COGS Brakes - SO-00706,SO-00706,
JE-001614,GL-006727,2025-06-09,1210,0.0,197.37,Inventory release Brakes - SO-00706,SO-00706,
JE-001614,GL-006728,2025-06-09,5050,1307.67,0.0,COGS Body - SO-00706,SO-00706,
JE-001614,GL-006729,2025-06-09,1250,0.0,1307.67,Inventory release Body - SO-00706,SO-00706,
JE-001615,GL-006730,2025-07-24,1010,15057.87,0.0,Customer payment CUST-015,SO-00706,
JE-001615,GL-006731,2025-07-24,1100,0.0,15057.87,Apply receipt SO-00706,SO-00706,
JE-001616,GL-006732,2025-06-30,1100,8844.04,0.0,Invoice SO-00707 to CUST-002,SO-00707,
JE-001616,GL-006733,2025-06-30,4010,0.0,835.6,Sales Brakes - SO-00707,SO-00707,
JE-001616,GL-006734,2025-06-30,4020,0.0,6765.24,Sales Engine - SO-00707,SO-00707,
JE-001616,GL-006735,2025-06-30,4060,0.0,1243.2,Sales Accessories - SO-00707,SO-00707,
JE-001617,GL-006736,2025-06-30,5010,551.28,0.0,COGS Brakes - SO-00707,SO-00707,
JE-001617,GL-006737,2025-06-30,1210,0.0,551.28,Inventory release Brakes - SO-00707,SO-00707,
JE-001617,GL-006738,2025-06-30,5020,4476.84,0.0,COGS Engine - SO-00707,SO-00707,
JE-001617,GL-006739,2025-06-30,1220,0.0,4476.84,Inventory release Engine - SO-00707,SO-00707,
JE-001617,GL-006740,2025-06-30,5060,942.96,0.0,COGS Accessories - SO-00707,SO-00707,
JE-001617,GL-006741,2025-06-30,1260,0.0,942.96,Inventory release Accessories - SO-00707,SO-00707,
JE-001618,GL-006742,2025-06-06,1100,473.99,0.0,Invoice SO-00708 to CUST-007,SO-00708,
JE-001618,GL-006743,2025-06-06,4040,0.0,155.43,Sales Suspension - SO-00708,SO-00708,
JE-001618,GL-006744,2025-06-06,4060,0.0,318.56,Sales Accessories - SO-00708,SO-00708,
JE-001619,GL-006745,2025-06-06,5040,116.5,0.0,COGS Suspension - SO-00708,SO-00708,
JE-001619,GL-006746,2025-06-06,1240,0.0,116.5,Inventory release Suspension - SO-00708,SO-00708,
JE-001619,GL-006747,2025-06-06,5060,243.04,0.0,COGS Accessories - SO-00708,SO-00708,
JE-001619,GL-006748,2025-06-06,1260,0.0,243.04,Inventory release Accessories - SO-00708,SO-00708,
JE-001620,GL-006749,2025-06-25,1100,1964.8,0.0,Invoice SO-00709 to CUST-044,SO-00709,
JE-001620,GL-006750,2025-06-25,4060,0.0,1964.8,Sales Accessories - SO-00709,SO-00709,
JE-001621,GL-006751,2025-06-25,5060,1470.2,0.0,COGS Accessories - SO-00709,SO-00709,
JE-001621,GL-006752,2025-06-25,1260,0.0,1470.2,Inventory release Accessories - SO-00709,SO-00709,
JE-001622,GL-006753,2025-06-26,1100,8522.85,0.0,Invoice SO-00711 to CUST-007,SO-00711,
JE-001622,GL-006754,2025-06-26,4030,0.0,191.15,Sales Electrical - SO-00711,SO-00711,
JE-001622,GL-006755,2025-06-26,4020,0.0,8331.7,Sales Engine - SO-00711,SO-00711,
JE-001623,GL-006756,2025-06-26,5030,133.68,0.0,COGS Electrical - SO-00711,SO-00711,
JE-001623,GL-006757,2025-06-26,1230,0.0,133.68,Inventory release Electrical - SO-00711,SO-00711,
JE-001623,GL-006758,2025-06-26,5020,6183.81,0.0,COGS Engine - SO-00711,SO-00711,
JE-001623,GL-006759,2025-06-26,1220,0.0,6183.81,Inventory release Engine - SO-00711,SO-00711,
JE-001624,GL-006760,2025-08-13,1010,8522.85,0.0,Customer payment CUST-007,SO-00711,
JE-001624,GL-006761,2025-08-13,1100,0.0,8522.85,Apply receipt SO-00711,SO-00711,
JE-001625,GL-006762,2025-06-26,1100,2196.4,0.0,Invoice SO-00712 to CUST-018,SO-00712,
JE-001625,GL-006763,2025-06-26,4060,0.0,1670.04,Sales Accessories - SO-00712,SO-00712,
JE-001625,GL-006764,2025-06-26,4040,0.0,526.36,Sales Suspension - SO-00712,SO-00712,
JE-001626,GL-006765,2025-06-26,5060,1123.0,0.0,COGS Accessories - SO-00712,SO-00712,
JE-001626,GL-006766,2025-06-26,1260,0.0,1123.0,Inventory release Accessories - SO-00712,SO-00712,
JE-001626,GL-006767,2025-06-26,5040,387.96,0.0,COGS Suspension - SO-00712,SO-00712,
JE-001626,GL-006768,2025-06-26,1240,0.0,387.96,Inventory release Suspension - SO-00712,SO-00712,
JE-001627,GL-006769,2025-07-21,1010,2196.4,0.0,Customer payment CUST-018,SO-00712,
JE-001627,GL-006770,2025-07-21,1100,0.0,2196.4,Apply receipt SO-00712,SO-00712,
JE-001628,GL-006771,2025-06-30,1100,10177.9,0.0,Invoice SO-00713 to CUST-049,SO-00713,
JE-001628,GL-006772,2025-06-30,4040,0.0,7841.6,Sales Suspension - SO-00713,SO-00713,
JE-001628,GL-006773,2025-06-30,4020,0.0,2336.3,Sales Engine - SO-00713,SO-00713,
JE-001629,GL-006774,2025-06-30,5040,5112.8,0.0,COGS Suspension - SO-00713,SO-00713,
JE-001629,GL-006775,2025-06-30,1240,0.0,5112.8,Inventory release Suspension - SO-00713,SO-00713,
JE-001629,GL-006776,2025-06-30,5020,1695.0,0.0,COGS Engine - SO-00713,SO-00713,
JE-001629,GL-006777,2025-06-30,1220,0.0,1695.0,Inventory release Engine - SO-00713,SO-00713,
JE-001630,GL-006778,2025-08-19,1010,10177.9,0.0,Customer payment CUST-049,SO-00713,
JE-001630,GL-006779,2025-08-19,1100,0.0,10177.9,Apply receipt SO-00713,SO-00713,
JE-001631,GL-006780,2025-06-06,1100,6152.76,0.0,Invoice SO-00714 to CUST-050,SO-00714,
JE-001631,GL-006781,2025-06-06,4010,0.0,1092.95,Sales Brakes - SO-00714,SO-00714,
JE-001631,GL-006782,2025-06-06,4060,0.0,349.65,Sales Accessories - SO-00714,SO-00714,
JE-001631,GL-006783,2025-06-06,4020,0.0,4710.16,Sales Engine - SO-00714,SO-00714,
JE-001632,GL-006784,2025-06-06,5010,770.85,0.0,COGS Brakes - SO-00714,SO-00714,
JE-001632,GL-006785,2025-06-06,1210,0.0,770.85,Inventory release Brakes - SO-00714,SO-00714,
JE-001632,GL-006786,2025-06-06,5060,241.7,0.0,COGS Accessories - SO-00714,SO-00714,
JE-001632,GL-006787,2025-06-06,1260,0.0,241.7,Inventory release Accessories - SO-00714,SO-00714,
JE-001632,GL-006788,2025-06-06,5020,3420.02,0.0,COGS Engine - SO-00714,SO-00714,
JE-001632,GL-006789,2025-06-06,1220,0.0,3420.02,Inventory release Engine - SO-00714,SO-00714,
JE-001633,GL-006790,2025-07-04,1010,6152.76,0.0,Customer payment CUST-050,SO-00714,
JE-001633,GL-006791,2025-07-04,1100,0.0,6152.76,Apply receipt SO-00714,SO-00714,
JE-001634,GL-006792,2025-06-26,1100,61.94,0.0,Invoice SO-00715 to CUST-008,SO-00715,
JE-001634,GL-006793,2025-06-26,4060,0.0,61.94,Sales Accessories - SO-00715,SO-00715,
JE-001635,GL-006794,2025-06-26,5060,46.09,0.0,COGS Accessories - SO-00715,SO-00715,
JE-001635,GL-006795,2025-06-26,1260,0.0,46.09,Inventory release Accessories - SO-00715,SO-00715,
